Query Number,Query Name,Execution Time,Plan time,Query hash
10,25a.sql,3292.144,113.000,-4626995031345076698
10,25b.sql,492.454,117.655,-4110854689441581467
10,25c.sql,7249.033,114.368,-6027221776095257325
10,26a.sql,37642.311,3078.293,-5929401182124901517
10,26b.sql,235.173,3047.995,8502155271907567164
10,26c.sql,1843.167,2922.118,-7624179224219018171
10,27a.sql,85.906,3306.428,1758072863970875987
10,27b.sql,70.170,3434.228,-5510733515476627148
10,27c.sql,81.835,3392.816,-4477816371804978596
10,28a.sql,418.747,4782.214,4245832029459036970
10,28b.sql,190.971,4647.605,-565328161990619398
10,28c.sql,1300.328,4746.554,-808880556807194591
10,29a.sql,120.944,7046.592,-2799995183862506353
10,29b.sql,55.505,6834.086,-1912819773082406463
10,29c.sql,306337.890,6375.042,6650214460147150979
10,2a.sql,826.854,10.534,4654868730068868057
10,2b.sql,738.369,10.472,4654868730068868057
10,2c.sql,50.153,10.211,4654868730068868057
10,2d.sql,1326.062,10.484,4654868730068868057
10,30a.sql,1249.004,3521.638,3596309516107956315
10,30b.sql,202.617,3914.449,2619358356542170316
10,30c.sql,3891.766,3487.437,-5261930549591539248
10,31a.sql,692.447,419.341,1975084072464202139
10,31b.sql,87.484,409.243,8637167297044090375
10,31c.sql,1773.973,405.193,-8047523329439800675
10,32a.sql,25.673,18.232,-8152767229854360977
10,32b.sql,357.341,16.679,-8152767229854360977
10,33a.sql,67.171,3866.943,1264440547233771903
10,33b.sql,64.799,3744.356,5283902462801916534
10,33c.sql,64.723,3735.511,7696886476226925320
10,3a.sql,249.861,11.401,-4964681019064054343
10,3b.sql,162.920,10.086,2686551532437100503
10,3c.sql,460.436,11.160,-4267429084482334961
10,4a.sql,169.193,10.871,-6925252347296079652
10,4b.sql,148.796,10.648,-6925252347296079652
10,4c.sql,236.983,10.571,-6925252347296079652
10,5a.sql,538.508,13.297,-4875630082272532892
10,5b.sql,522.047,13.405,7799030661291734910
10,5c.sql,620.986,13.555,6287524160215096911
10,6a.sql,44.203,11.024,-1270565685357017756
10,6b.sql,309.340,11.541,5330016273682105912
10,6c.sql,27.308,10.630,-1270565685357017756
10,6d.sql,5652.178,11.625,5330016273682105912
10,6e.sql,43.213,10.667,-1270565685357017756
10,6f.sql,5622.286,10.948,9034840740838305022
10,7a.sql,1728.368,62.959,5731597360962035638
10,7b.sql,398.576,59.498,-5119135715290730827
10,7c.sql,6785.017,63.572,-767513669091434600
10,8a.sql,2934.382,34.089,-5383241493793754728
10,8b.sql,267.905,38.492,-7648844854832005228
10,8c.sql,13397.309,27.588,7828965998619474049
10,8d.sql,5869.775,28.355,7828965998619474049
10,9a.sql,949.298,69.703,9182348733289197053
10,9b.sql,3684.731,67.678,759743340442407318
10,9c.sql,1619.624,62.589,-3495764495604230484
10,9d.sql,11194.654,56.949,-3970444003182879231
