Query Number,Query Name,Execution Time,Plan time,Query hash
3,29a.sql,78.562,7699.060,-2799995183862506353
3,29b.sql,45.824,6740.508,-1912819773082406463
3,29c.sql,400.776,6389.360,6650214460147150979
3,2a.sql,1035.206,10.795,4654868730068868057
3,2b.sql,761.788,10.458,4654868730068868057
3,2c.sql,38.124,9.950,4654868730068868057
3,2d.sql,1371.625,9.604,4654868730068868057
3,30a.sql,445.951,3429.931,3596309516107956315
3,30b.sql,123.670,3874.385,2619358356542170316
3,30c.sql,1316.172,3570.953,-5261930549591539248
3,31a.sql,960.885,427.131,1975084072464202139
3,31b.sql,60.314,424.116,8637167297044090375
3,31c.sql,346.506,414.351,-8047523329439800675
3,32a.sql,22.844,19.206,-8152767229854360977
3,32b.sql,373.025,17.137,-8152767229854360977
3,33a.sql,55.851,4006.621,1264440547233771903
3,33b.sql,47.053,3941.937,5283902462801916534
3,33c.sql,50.437,3994.183,7696886476226925320
3,3a.sql,298.244,11.898,-4964681019064054343
3,3b.sql,170.316,10.368,2686551532437100503
3,3c.sql,549.870,11.533,-4267429084482334961
3,4a.sql,193.437,11.262,-6925252347296079652
3,4b.sql,158.743,11.227,-6925252347296079652
3,4c.sql,298.399,11.329,-6925252347296079652
3,5a.sql,290.793,13.291,-4875630082272532892
3,5b.sql,264.669,13.543,7799030661291734910
3,5c.sql,332.311,13.825,6287524160215096911
3,6a.sql,60.134,10.862,-1270565685357017756
3,6b.sql,220.461,11.700,5330016273682105912
3,6c.sql,23.369,10.626,-1270565685357017756
3,6d.sql,4524.424,11.745,5330016273682105912
3,6e.sql,39.766,10.338,-1270565685357017756
3,6f.sql,4421.007,10.949,9034840740838305022
3,7a.sql,941.632,65.174,5731597360962035638
3,7b.sql,261.975,58.979,-5119135715290730827
3,7c.sql,2790.680,63.378,-767513669091434600
3,8a.sql,1682.986,35.464,-5383241493793754728
3,8b.sql,179.078,38.896,-7648844854832005228
3,8c.sql,10385.203,27.758,7828965998619474049
3,8d.sql,3468.363,26.278,7828965998619474049
3,9a.sql,471.682,64.956,9182348733289197053
3,9b.sql,1829.647,62.111,759743340442407318
3,9c.sql,833.536,56.268,-3495764495604230484
3,9d.sql,8428.273,56.621,-3970444003182879231
