Query Number,Query Name,Execution Time,Plan time,Query hash
10,32a.sql,21.037,18.658,-8152767229854360977
10,32b.sql,358.253,16.853,-8152767229854360977
10,33a.sql,52.968,3931.967,1264440547233771903
10,33b.sql,40.101,3451.670,5283902462801916534
10,33c.sql,43.846,3484.911,7696886476226925320
10,3a.sql,211.147,9.806,-4964681019064054343
10,3b.sql,135.123,8.938,2686551532437100503
10,3c.sql,417.373,9.873,-4267429084482334961
10,4a.sql,156.324,10.004,-6925252347296079652
10,4b.sql,129.317,9.784,-6925252347296079652
10,4c.sql,235.019,9.610,-6925252347296079652
10,5a.sql,240.000,11.876,-4875630082272532892
10,5b.sql,228.007,12.049,7799030661291734910
10,5c.sql,288.688,12.008,6287524160215096911
10,6a.sql,66.509,9.206,-1270565685357017756
10,6b.sql,188.990,9.920,5330016273682105912
10,6c.sql,20.272,9.495,-1270565685357017756
10,6d.sql,4032.184,9.682,5330016273682105912
10,6e.sql,35.484,9.800,-1270565685357017756
10,6f.sql,3798.475,9.668,9034840740838305022
10,7a.sql,840.350,54.350,5731597360962035638
10,7b.sql,196.322,50.996,-5119135715290730827
10,7c.sql,2605.417,55.712,-767513669091434600
10,8a.sql,1534.686,30.927,-5383241493793754728
10,8b.sql,178.366,39.162,-7648844854832005228
10,8c.sql,9647.138,28.654,7828965998619474049
10,8d.sql,3178.801,24.517,7828965998619474049
10,9a.sql,422.470,61.470,9182348733289197053
10,9b.sql,1833.599,59.018,759743340442407318
10,9c.sql,869.260,59.546,-3495764495604230484
10,9d.sql,7758.160,55.301,-3970444003182879231
