Query Number,Query Name,Execution Time,Plan time,Query hash
4,20c.sql,1096.017,49.474,2558748867405111050
4,21a.sql,238.212,57.544,-1630088287367505151
4,21b.sql,69.967,53.640,6350469962105744477
4,21c.sql,101.921,54.923,2684397743657735043
4,22a.sql,616.039,125.787,-8852217324911197084
4,22b.sql,313.477,126.975,-8852217324911197084
4,22c.sql,2267.533,118.082,3330700635734281186
4,22d.sql,4144.987,123.540,8297872767581952856
4,23a.sql,149.913,118.040,1619127084338010792
4,23b.sql,75.852,110.958,-5259407748332317606
4,23c.sql,231.201,117.641,-1124127336827367041
4,24a.sql,290.489,247.319,2280384413821366706
4,24b.sql,204.820,225.029,-1794083932540499185
4,25a.sql,3062.616,43.263,-4626995031345076698
4,25b.sql,318.722,41.524,-4110854689441581467
4,25c.sql,5541.017,43.170,-6027221776095257325
4,26a.sql,1165.165,231.439,-5929401182124901517
4,26b.sql,583.208,228.594,8502155271907567164
4,26c.sql,4735.055,235.699,-7624179224219018171
4,27a.sql,88.688,268.163,1758072863970875987
4,27b.sql,34.998,265.566,-5510733515476627148
4,27c.sql,141.239,283.615,-4477816371804978596
4,28a.sql,1489.482,327.954,4245832029459036970
4,28b.sql,285.787,313.346,-565328161990619398
4,28c.sql,1873.663,324.741,-808880556807194591
4,29a.sql,250.018,340.520,-2799995183862506353
4,29b.sql,28.488,341.595,-1912819773082406463
4,29c.sql,887.368,370.454,6650214460147150979
4,2a.sql,1784.333,6.034,4654868730068868057
4,2b.sql,1773.710,6.301,4654868730068868057
4,2c.sql,1643.018,6.482,4654868730068868057
4,2d.sql,2001.511,5.734,4654868730068868057
4,30a.sql,2013.358,238.826,3596309516107956315
4,30b.sql,378.445,227.098,2619358356542170316
4,30c.sql,1995.149,235.810,-5261930549591539248
4,31a.sql,4622.184,166.170,1975084072464202139
4,31b.sql,353.305,142.296,8637167297044090375
4,31c.sql,6794.821,163.233,-8047523329439800675
4,32a.sql,18.837,11.109,-8152767229854360977
4,32b.sql,339.928,9.950,-8152767229854360977
4,33a.sql,25.018,267.868,1264440547233771903
4,33b.sql,24.199,261.668,5283902462801916534
4,33c.sql,24.680,279.582,7696886476226925320
4,3a.sql,214.286,7.686,-4964681019064054343
4,3b.sql,138.947,6.820,2686551532437100503
4,3c.sql,397.699,7.315,-4267429084482334961
4,4a.sql,198.215,5.525,-6925252347296079652
4,4b.sql,119.216,5.324,-6925252347296079652
4,4c.sql,206.584,5.784,-6925252347296079652
4,5a.sql,242.268,6.216,-4875630082272532892
4,5b.sql,230.557,6.214,7799030661291734910
4,5c.sql,289.961,6.925,6287524160215096911
4,6a.sql,37.638,5.931,-1270565685357017756
4,6b.sql,198.242,6.172,5330016273682105912
4,6c.sql,16.392,5.757,-1270565685357017756
4,6d.sql,3809.121,6.037,5330016273682105912
4,6e.sql,34.923,5.835,-1270565685357017756
4,6f.sql,3954.540,6.105,9034840740838305022
4,7a.sql,893.552,24.489,5731597360962035638
4,7b.sql,226.867,23.120,-5119135715290730827
4,7c.sql,5137.058,26.704,-767513669091434600
4,8a.sql,1401.957,14.183,-5383241493793754728
4,8b.sql,159.123,13.279,-7648844854832005228
4,8c.sql,9115.538,13.791,7828965998619474049
4,8d.sql,3106.718,13.390,7828965998619474049
4,9a.sql,4062.555,22.833,9182348733289197053
4,9b.sql,1532.435,21.882,759743340442407318
4,9c.sql,1415.148,23.463,-3495764495604230484
4,9d.sql,11682.784,22.969,-3970444003182879231
